Trace 1 ,Trace 2,Trace 3,Trace 4,Trace 5,Trace 6,Trace 7,Trace 8,Trace 9,Trace 10,Trace 11,Trace 12,Trace 13,Trace 14,Trace 15,Trace 16,Trace 17,Trace 18,Trace 19,Trace 20,Trace 21,Trace 22,Trace 23,Trace 24,Trace 25,Trace 26,Trace 27,Trace 28,Trace 29,Trace 30,Trace 31,Trace 32,Trace 33,Trace 34,Trace 35,Trace 36,Trace 37,Trace 38,Trace 39,Trace 40
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
